text_id	entity_id	name	category	positions
8997164	T2	Recent studies in man and animal models have demonstrated that TCR-gamma delta-bearing T cells (gamma delta T cells) are activated by mycobacteria and accumulate in the sites of mycobacterial infection. Although the function of gamma delta T cells remains unclear, some data suggest a potential role for these cells in the granulomatous immune response. To address the presence of gamma delta T cells within the BCG granulomas, we have characterized the TCR phenotype of T-lymphocytes present in the BCG granulomatous lesion immunohistochemically using a monoclonal antibody to TCR delta 1 and others. Fairly large numbers of gamma delta T cells were located at the periphery of the BCG granulomas without necrosis and most of them also expressed CD8. However, gamma delta T cells were rarely present in the granulomas with central caseous necrosis, calcification and fibrotic changes. With these results, it might be speculated that the CD8+ gamma delta T lymphocytes participate in the BCG granuloma formation mainly in the early stage.	Paragraph	60 1098
8997164	T3	Gamma/delta T lymphocytes	Habitat	0 25
8997164	T4	BCG granulomatous lesions	Habitat	33 58
8997164	T5	BCG	Microorganism	33 36
8997164	T6	granulomatous	Habitat	37 50
8997164	T7	man models	Habitat	78 81;93 99
8997164	T8	animal models	Habitat	86 99
8997164	T9	TCR-gamma delta-bearing T cells	Habitat	123 154
8997164	T10	gamma delta T cells	Habitat	156 175
8997164	T11	mycobacteria	Microorganism	194 206
8997164	T12	mycobacterial	Microorganism	238 251
8997164	T13	gamma delta T cells	Habitat	288 307
8997164	T14	cells	Habitat	370 375
8997164	T15	granulomatous	Habitat	383 396
8997164	T16	gamma delta T cells	Habitat	441 460
8997164	T17	BCG granulomas	Habitat	472 486
8997164	T18	BCG	Microorganism	472 475
8997164	T19	T-lymphocytes	Habitat	531 544
8997164	T20	BCG granulomatous lesion	Habitat	560 584
8997164	T21	BCG	Microorganism	560 563
8997164	T22	granulomatous	Habitat	564 577
8997164	T23	gamma delta T cells	Habitat	686 705
8997164	T24	BCG granulomas without necrosis	Habitat	743 774
8997164	T25	BCG	Microorganism	743 746
8997164	T26	gamma delta T cells	Habitat	821 840
8997164	T27	granulomas with central caseous necrosis, calcification and fibrotic changes	Habitat	868 944
8997164	T28	CD8+ gamma delta T lymphocytes	Habitat	998 1028
8997164	T29	BCG granuloma	Habitat	1048 1061
8997164	T30	BCG	Microorganism	1048 1051
11410343	T1	Effects of 2,2',5,5'-tetrachlorobiphenyl and biphenyl on cell membranes of Ralstonia eutropha H850.	Title	0 99
11410343	T2	The effects of 2,2',5,5'-tetrachlorobiphenyl (TeCB), a PCB congener, and biphenyl on the cytoplasmic membranes of Ralstonia eutropha H850 were investigated by measuring fluorescence polarization using 1,6-diphenyl-1,3,5-hexatriene (DPH) as the probe, and determining the cellular fatty acid compositions. TeCB significantly affected the membrane of R. eutropha H850 cells grown on fructose by decreasing DPH fluorescence polarization. In contrast, the membrane of cells grown on biphenyl showed a considerably less significant effect of TeCB on membrane polarization than in fructose-grown cells. An increase in the ratio of total saturated to unsaturated fatty acids in cells grown on biphenyl suggested less of a fluidizing effect of TeCB on membranes in those cells. When biphenyl-grown cells were transferred back to a fructose medium, they required 25 generations for the membrane polarization and fatty acid compositions of these cells to revert back to those of the initial fructose-grown cells. The re-adaptation to a change in temperature required only five generations to return to normal. These results show that biphenyl affects cells in more ways than simply fluidizing the cytoplasmic membrane.	Paragraph	100 1308
11410343	T3	Ralstonia eutropha H850	Microorganism	75 98
11410343	T4	Ralstonia eutropha H850	Microorganism	214 237
11410343	T5	R. eutropha H850	Microorganism	449 465
11410343	T6	fructose	Habitat	481 489
11410343	T7	biphenyl	Habitat	579 587
11410343	T8	fructose	Habitat	675 683
11410343	T9	biphenyl	Habitat	786 794
11410343	T10	biphenyl	Habitat	875 883
11410343	T11	fructose medium	Habitat	923 938
11410343	T12	fructose	Habitat	1081 1089
16436701	T1	Antibacterial properties of dermaseptin S4 derivatives under extreme incubation conditions.	Title	0 91
16436701	T2	Antibacterial properties of the frog-derived peptide dermaseptin S4 and a series of synthetic derivatives against the food pathogen Escherichia coli O157:H7 were investigated under extreme incubation conditions. The 28-mer analog K4K20S4 (P28) displayed an MIC of 8 microM and rapid bactericidal kinetics under standard culture conditions. Potent bactericidal properties were maintained at high salt concentrations, under acidic or basic conditions, and at extreme temperatures. The N-terminal 14-mer sequence (P14) displayed higher potency (MIC, 4 microM) but only within a narrow range of incubation conditions, pointing to the importance of the C-terminal domain of P28. The potency range was reextended upon conjugation of aminododecanoic acid to P14. The resulting lipopeptide was even more potent (MIC, 2 microM) and affected bacterial viability under most of the conditions tested, including in commercial apple juice. The mechanistic implications of peptides' hydrophobicity, charge, structure, and binding to an idealized membrane were probed and are discussed here. Collectively, the data indicate interest in simple peptide-based compounds for design of antimicrobials that affect pathogens under a variable range of incubation conditions.	Paragraph	92 1342
16436701	T3	frog	Habitat	124 128
16436701	T4	food	Habitat	210 214
16436701	T5	pathogen	Phenotype	215 223
16436701	T6	Escherichia coli O157:H7	Microorganism	224 248
16436701	T7	commercial apple juice	Habitat	994 1016
16436701	T8	pathogens	Phenotype	1284 1293
23908036	T1	Preliminary X-ray crystallographic analysis of β-carbonic anhydrase psCA3 from Pseudomonas aeruginosa.	Title	0 102
23908036	T2	Pseudomonas aeruginosa is a Gram-negative bacterium that causes life-threatening infections in susceptible individuals and is resistant to most clinically available antimicrobials. Genomic and proteomic studies have identified three genes, pa0102, pa2053 and pa4676, in P. aeruginosa PAO1 encoding three functional β-carbonic anhydrases (β-CAs): psCA1, psCA2 and psCA3, respectively. These β-CAs could serve as novel antimicrobial drug targets for this pathogen. X-ray crystallographic structural studies have been initiated to characterize the structure and function of these proteins. This communication describes the production of two crystal forms (A and B) of β-CA psCA3. Form A diffracted to a resolution of 2.9 Å; it belonged to space group P212121, with unit-cell parameters a = 81.9, b = 84.9, c = 124.2 Å, and had a calculated Matthews coefficient of 2.23 Å³ Da⁻¹ assuming four molecules in the crystallographic asymmetric unit. Form B diffracted to a resolution of 3.0 Å; it belonged to space group P21212, with unit-cell parameters a = 69.9, b = 77.7, c = 88.5 Å, and had a calculated Matthews coefficient of 2.48 Å³ Da⁻¹ assuming two molecules in the crystallographic asymmetric unit. Preliminary molecular-replacement solutions have been determined with the PHENIX AutoMR wizard and refinement of both crystal forms is currently in progress.	Paragraph	103 1458
23908036	T3	Pseudomonas aeruginosa	Microorganism	79 101
23908036	T4	Pseudomonas aeruginosa	Microorganism	103 125
23908036	T5	Gram-negative	Phenotype	131 144
23908036	T6	susceptible individuals	Habitat	198 221
23908036	T7	resistant to most clinically available antimicrobials	Phenotype	229 282
23908036	T8	P. aeruginosa PAO1	Microorganism	373 391
23908036	T9	pathogen	Phenotype	556 564
6631408	T1	Amino acid requirements of strains of Chlamydia trachomatis and C. psittaci growing in McCoy cells: relationship with clinical syndrome and host origin.	Title	0 152
6631408	T2	The effects of omission of individual amino acids from growth medium on the multiplication of a range of Chlamydia trachomatis and C. psittaci strains in cycloheximide-treated McCoy cells have been assessed. Differences in requirements were revealed which for C. trachomatis strains correlated with clinical syndrome and for C. psittaci with host origin. All 11 strains of C. trachomatis examined showed a requirement for addition of histidine to the medium; this was not shown by any of four C. psittaci strains. Among the strains of C. trachomatis, three from cases of trachoma, representing serotypes A, B and C, showed a distinctive requirement for the addition of tryptophan to the medium, whilst six strains of oculogenital origin, representing serotypes D-I, exhibited no requirement for tryptophan or methionine; a lymphogranuloma venereum and a 'fast variant' strain both showed a requirement for methionine. Of the four C. psittaci strains from different hosts, three showed distinct patterns of amino acid requirements. All chlamydiae required the addition of valine to medium and the majority required leucine, phenylalanine and also glutamine.	Paragraph	153 1309
6631408	T3	Chlamydia trachomatis	Microorganism	38 59
6631408	T4	C. psittaci	Microorganism	64 75
6631408	T5	McCoy cells	Habitat	87 98
6631408	T6	clinical	Habitat	118 126
6631408	T7	Chlamydia trachomatis	Microorganism	258 279
6631408	T8	C. psittaci	Microorganism	284 295
6631408	T9	cycloheximide-treated McCoy cells	Habitat	307 340
6631408	T10	C. trachomatis	Microorganism	413 427
6631408	T11	clinical	Habitat	452 460
6631408	T12	C. psittaci	Microorganism	478 489
6631408	T13	C. trachomatis	Microorganism	526 540
6631408	T14	C. psittaci	Microorganism	646 657
6631408	T15	C. trachomatis	Microorganism	688 702
6631408	T16	cases of trachoma	Habitat	715 732
6631408	T17	serotypes B	Microorganism	747 756;760 761
6631408	T18	serotypes A	Microorganism	747 758
6631408	T19	serotypes C	Microorganism	747 756;766 767
6631408	T20	oculogenital	Habitat	870 882
6631408	T21	serotypes D-I	Microorganism	904 917
6631408	T22	C. psittaci	Microorganism	1083 1094
6631408	T23	chlamydiae	Microorganism	1188 1198
F-22177851-021	T1	C. variabile	Microorganism	0 12
F-22177851-021	T2	C. casei	Microorganism	13 21
F-22177851-021	T3	Gubbeen cheese	Habitat	46 60
F-23224222-009	T1	B. linens	Microorganism	1 10
F-23224222-009	T2	cheese surfaces	Habitat	91 106
F-23224222-009	T3	cheese	Habitat	91 97
F-23224222-009	T4	Brevibacterium spp.	Microorganism	151 170
F-23224222-009	T5	cheeses from the farmhouses	Habitat	189 216
F-23224222-009	T6	farmhouses	Habitat	206 216
F-23224222-009	T7	dairies	Habitat	218 225
F-23224222-009	T8	B. linens	Microorganism	239 248
F-23224222-009	T9	B. aurantiacum	Microorganism	253 267
F-23224222-009	T10	cheeses from dairies B	Habitat	283 305
F-23224222-009	T11	cheeses from dairies C	Habitat	283 303;310 311
F-23224222-009	T12	dairies	Habitat	296 303
F-23224222-009	T13	ripening cultures	Habitat	362 379
F-23224222-009	T14	dairy industry	Habitat	387 401
F-23224222-009	T15	soil	Habitat	420 424
F-23224222-009	T16	B. permense	Microorganism	434 445
F-23224222-009	T17	cheese from dairy A	Habitat	459 478
F-23224222-009	T18	dairy	Habitat	471 476
F-23224222-009	T19	cheese	Habitat	531 537
F-23224222-009	T20	Corynebacterium spp.	Microorganism	574 594
F-23224222-009	T21	surface-ripened cheeses	Habitat	637 660
F-23224222-009	T22	C. casei	Microorganism	673 681
F-23224222-009	T23	C. variabile	Microorganism	689 701
F-23224222-009	T24	surfaces of the four cheeses	Habitat	783 811
F-23224222-009	T25	cheeses	Habitat	804 811
F-23224222-009	T26	cheese	Habitat	851 857
F-23224222-009	T27	Corynebacterium spp.	Microorganism	903 923
F-23224222-009	T28	ripening cultures	Habitat	942 959
F-23224222-009	T29	surface-ripened cheeses	Habitat	978 1001
F-22177851-015	T1	D. hansenii	Microorganism	0 11
F-22177851-015	T2	G. candidum	Microorganism	13 24
F-22177851-015	T3	Y. lipolytica	Microorganism	26 39
F-22177851-015	T4	A. arilaitensis	Microorganism	44 59
F-22177851-015	T5	cheese surface	Habitat	82 96
F-22177851-015	T6	cheese	Habitat	82 88
F-22177851-015	T7	Munster cheeses	Habitat	168 175;188 195
F-22177851-015	T8	Livarot cheeses	Habitat	180 195
F-22177851-015	T9	French red-smear soft cheeses	Habitat	257 286
F-22177851-015	T10	A. arilaitensis	Microorganism	313 328
F-23290227-000	T1	Hafnia	Microorganism	4 10
F-23290227-000	T2	Enterococcus faecalis	Microorganism	46 67
F-23290227-000	T3	Lactobacillus plantarum	Microorganism	105 128
F-23290227-000	T4	cheese	Habitat	170 176
F-23290227-000	T5	cheese	Habitat	272 278
F-23290227-000	T6	H. alvei strain B16	Microorganism	366 385
F-23290227-000	T7	E. coli O26:H11	Microorganism	398 413
F-23290227-000	T8	H. alvei  B16	Microorganism	460 473
F-22177851-004	T1	Gram-negative	Phenotype	0 13
F-22177851-004	T2	cheese	Habitat	197 203
F-22177851-004	T3	Pseudomonas  spp.	Microorganism	357 374
F-22177851-004	T4	dairy	Habitat	378 383
F-22177851-004	T5	cheeses	Habitat	555 562
F-22177851-004	T6	Enterobacteriaceae	Microorganism	597 615
F-22177851-004	T7	Hafnia alvei	Microorganism	631 643
F-22177851-004	T8	cheese	Habitat	788 794
F-22177851-004	T9	Psychrobacter sp.	Microorganism	831 848
F-22177851-004	T10	cheese	Habitat	864 870
F-22177851-004	T11	model cheese	Habitat	927 939
4329237	T1	The in vitro assay of tuberculin hypersensitivity in Macaca mulatta sensitized with bacille Calmette Guerin cell wall vaccine and-or infected with virulent Mycobacterium tuberculosis.	Title	0 183
4329237	T2	Macaca mulatta sensitized with bacille Calmette Guerin cell wall vaccine	Habitat	53 125
4329237	T3	Macaca mulatta infected with virulent Mycobacterium tuberculosis	Habitat	53 67;133 182
4329237	T4	bacille Calmette Guerin	Microorganism	84 107
4329237	T5	bacille Calmette Guerin cell wall vaccine	Habitat	84 125
4329237	T6	virulent	Phenotype	147 155
4329237	T7	Mycobacterium tuberculosis	Microorganism	156 182
24361838	T1	Evaluation of a lytic bacteriophage, Φ st1, for biocontrol of Salmonella enterica serovar Typhimurium in chickens.	Title	0 114
24361838	T2	In this study, a Salmonella Typhimurium lytic bacteriophage, Φ st1, which was isolated from chicken faecal material, was evaluated as a candidate for biocontrol of Salmonella in chickens. The morphology of Φ st1 showed strong resemblance to members of the Siphoviridae family. Φ st1 was observed to be a DNA phage with an estimated genome size of 121 kbp. It was found to be able to infect S. Typhimurium and S. Hadar, with a stronger lytic activity against the former. Subsequent characterisation of Φ st1 against S. Typhimurium showed that Φ st1 has a latent period of 40 min with an average burst size of 22 particles per infective centre. Approximately 86.1% of the phage adsorbed to the host cells within the initial 5 min of infection. At the optimum multiplicity of infection (MOI) (0.1), the highest reduction rate of S. Typhimurium (6.6 log₁₀ CFU/ml) and increment in phage titre (3.8 log₁₀ PFU/ml) was observed. Φ st1 produced adsorption rates of 88.4-92.2% at pH7-9 and demonstrated the highest bacteria reduction (6.6 log₁₀ CFU/ml) at pH9. Φ st1 also showed an insignificant different (P>0.05) reduction rate of host cells at 37 °C (6.4 log₁₀ CFU/ml) and 42 °C (6.0 log₁₀ CFU/ml). The in vivo study using Φ st1 showed that intracloacal inoculation of ~10¹² PFU/ml of the phage in the chickens challenged with ~10¹⁰ CFU/ml of S. Typhimurium was able to reduce (P<0.05) the S. Typhimurium more rapidly than the untreated group. The Salmonella count reduced to 2.9 log₁₀ CFU/ml within 6h of post-challenge and S. Typhimurium was not detected at and after 24h of post-challenge. Reduction of Salmonella count in visceral organs was also observed at 6h post-challenge. Approximately 1.6 log₁₀ FU/ml Φ st1 was found to persist in the caecal wall of the chicks at 72 h of post-challenge. The present study indicated that Φ st1 may serve as a potential biocontrol agent to reduce the Salmonella count in caecal content of chickens.	Paragraph	115 2050
