category,word,dic,obt
Habitat,throat,OntoBiotope,000918
Habitat,nasopharyngeal cultures,OntoBiotope,000110
Habitat,nasopharyngeal,OntoBiotope,000757
Habitat,day-care center attendees,OntoBiotope,003269
Habitat,day-care center attendees,OntoBiotope,003188
Habitat,day-care center,OntoBiotope,000963
Microorganism,K. kingae,NCBI_Taxonomy,504
Microorganism,K. kingae,NCBI_Taxonomy,504
Habitat,children,OntoBiotope,003188
Habitat,children,OntoBiotope,003188
Habitat,colonized children,OntoBiotope,003188
Habitat,colonized children,OntoBiotope,003269
Microorganism,K. kingae,NCBI_Taxonomy,504
Habitat,pharyngeal,OntoBiotope,002832
Habitat,surgical patients,OntoBiotope,003220
Habitat,surgical patients,OntoBiotope,003188
Habitat,infants younger than 6 months,OntoBiotope,003263
Habitat,well-baby-care clinic,OntoBiotope,002694
Habitat,baby,OntoBiotope,003184
Paragraph,Twenty-eight blood culture isolates of non-O1 V. cholerae were identified by our clinical microbiology laboratory between July 1989 and June 1994. Patients with underlying cirrhosis and the aforementioned bacteremia were retrospectively reviewed.,,
Paragraph,"Twenty-one cirrhotic patients (16 male, five female; mean age, 50.9 yr; range 28-67 yr) were identified and classified as Child B (6 cases) and Child C (15 cases). Bacteremic episodes occurred most often from March to September. Seafood ingestion (seven cases) and seawater exposure (two cases) were risk factors, but nosocomial infections were also noted in six cases. Presenting symptoms and signs included ascites (95.2%), fever (81%), abdominal pain (52.4%), diarrhea (33.3%), and cellulitis with bullae formation (19%). Concurrent spontaneous bacterial peritonitis was determined in 10 cases, seven with positive ascites cultures. Antibiotic therapy (either cephalothin with gentamicin or ceftriaxone alone) cured most of the bacteremic episodes. The overall case-fatality rate was 23.8%, but 75% of the deaths were observed in patients with skin manifestation.",,
Paragraph,Patients with decompensated cirrhosis are susceptible to non-O1 V. cholerae bacteremia and should not ingest raw seafood or expose skin wounds to salt water. A high index of suspicion and early administration of antibiotics may lower the mortality rate.,,
Microorganism,Non-O1 Vibrio cholerae,NCBI_Taxonomy,66861
Habitat,patients with cirrhosis,OntoBiotope,003269
Habitat,medical center,OntoBiotope,002518
Habitat,cirrhotic patients,OntoBiotope,003220
Microorganism,non-O1 Vibrio cholerae,NCBI_Taxonomy,66861
Habitat,blood,OntoBiotope,000521
Habitat,blood culture,OntoBiotope,000007
Microorganism,non-O1 V. cholerae,NCBI_Taxonomy,66861
Habitat,clinical microbiology laboratory,OntoBiotope,000011
Habitat,clinical microbiology laboratory,OntoBiotope,001169
Habitat,Patients with underlying cirrhosis and the aforementioned bacteremia,OntoBiotope,003269
Habitat,"cirrhotic patients (16 male, five female; mean age, 50.9 yr; range 28-67 yr)",OntoBiotope,003269
Habitat,Child B,OntoBiotope,003269
Habitat,Child C,OntoBiotope,003269
Habitat,Seafood,OntoBiotope,001301
Habitat,seawater,OntoBiotope,003105
Habitat,nosocomial,OntoBiotope,000011
Habitat,ascites,OntoBiotope,000799
Habitat,abdominal,OntoBiotope,000175
Habitat,ascites,OntoBiotope,000799
Habitat,patients with skin manifestation,OntoBiotope,003269
Habitat,skin,OntoBiotope,000875
Habitat,Patients with decompensated cirrhosis,OntoBiotope,003220
Microorganism,non-O1 V. cholerae,NCBI_Taxonomy,66861
Habitat,raw seafood,OntoBiotope,001277
Habitat,skin wounds,OntoBiotope,003231
Habitat,skin,OntoBiotope,000875
Habitat,salt water,OntoBiotope,002592
Habitat,Gamma/delta T lymphocytes,OntoBiotope,001623
Habitat,BCG granulomatous lesions,OntoBiotope,000332
Microorganism,BCG,NCBI_Taxonomy,33892
Habitat,granulomatous,OntoBiotope,000298
Habitat,man models,OntoBiotope,003451
Habitat,animal models,OntoBiotope,000700
Habitat,TCR-gamma delta-bearing T cells,OntoBiotope,001623
Habitat,gamma delta T cells,OntoBiotope,001623
Microorganism,mycobacteria,NCBI_Taxonomy,1763
Microorganism,mycobacterial,NCBI_Taxonomy,1763
Habitat,gamma delta T cells,OntoBiotope,001623
Habitat,cells,OntoBiotope,001623
Habitat,granulomatous,OntoBiotope,000298
Habitat,gamma delta T cells,OntoBiotope,001623
Habitat,BCG granulomas,OntoBiotope,000298
Microorganism,BCG,NCBI_Taxonomy,33892
Habitat,T-lymphocytes,OntoBiotope,001623
Habitat,BCG granulomatous lesion,OntoBiotope,000332
Microorganism,BCG,NCBI_Taxonomy,33892
Habitat,granulomatous,OntoBiotope,000298
Habitat,gamma delta T cells,OntoBiotope,001623
Habitat,BCG granulomas without necrosis,OntoBiotope,000298
Microorganism,BCG,NCBI_Taxonomy,33892
Habitat,gamma delta T cells,OntoBiotope,001623
Habitat,"granulomas with central caseous necrosis, calcification and fibrotic changes",OntoBiotope,000298
Habitat,CD8+ gamma delta T lymphocytes,OntoBiotope,001623
Habitat,BCG granuloma,OntoBiotope,000298
Microorganism,BCG,NCBI_Taxonomy,33892
Microorganism,Helicobacter pullorum,NCBI_Taxonomy,35818
Habitat,patients with enteritis,OntoBiotope,003220
Microorganism,Helicobacter pullorum,NCBI_Taxonomy,35818
Habitat,asymptomatic poultry,OntoBiotope,003300
Habitat,human,OntoBiotope,002488
Microorganism,H. pullorum,NCBI_Taxonomy,35818
Habitat,immunocompromised patient,OntoBiotope,003206
Microorganism,Helicobacter pullorum,NCBI_Taxonomy,35818
Microorganism,Agrobacterium rhizogenes,NCBI_Taxonomy,359
Habitat,tobacco,OntoBiotope,002870
Microorganism,Agrobacterium rhizogenes,NCBI_Taxonomy,359
Habitat,hairy-root,OntoBiotope,002850
Habitat,plant,OntoBiotope,000393
Phenotype,bacterial virulence,OntoBiotope,002732
Habitat,plant,OntoBiotope,000393
Habitat,root,OntoBiotope,002850
Habitat,tobacco leaf,OntoBiotope,001174
Habitat,tobacco,OntoBiotope,002870
Habitat,tobacco leaf discs,OntoBiotope,001175
Habitat,Tobacco plants expressing a chimeric 35S::rolBTR gene,OntoBiotope,002870
Habitat,off-shoots at the stem base,OntoBiotope,000655
Habitat,stem,OntoBiotope,002941
Habitat,bent and wrinkled leaves with epinastic growth,OntoBiotope,001174
Habitat,mammalian,OntoBiotope,001625
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Habitat,mammalian,OntoBiotope,001625
Microorganism,E. coli,NCBI_Taxonomy,562
Microorganism,E. coli,NCBI_Taxonomy,562
Habitat,mammalian,OntoBiotope,001625
Microorganism,E. coli,NCBI_Taxonomy,562
Microorganism,Mycobacterium kansasii,NCBI_Taxonomy,1768
Habitat,patient with AIDS,OntoBiotope,003269
,,OntoBiotope,001011
,,OntoBiotope,003055
Habitat,neutrophil,OntoBiotope,003004
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Habitat,cattle,OntoBiotope,003532
Habitat,healthy cows,OntoBiotope,003572
Habitat,neutrophil,OntoBiotope,003004
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Phenotype,Gram-negative,OntoBiotope,000648
Habitat,neutrophils,OntoBiotope,003004
Habitat,neutrophils with enzyme activity,OntoBiotope,003004
Habitat,cows,OntoBiotope,003572
Habitat,neutrophils with enzyme activity,OntoBiotope,003004
Microorganism,E. coli,NCBI_Taxonomy,562
Habitat,neutrophil,OntoBiotope,003004
Habitat,neutrophils with enzyme activity,OntoBiotope,003004
Habitat,severely diseased animals,OntoBiotope,003572
Habitat,severely diseased animals,OntoBiotope,000491
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Microorganism,Escherichia coli,NCBI_Taxonomy,562
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,human immunodeficiency virus-infected outpatients,OntoBiotope,003206
Habitat,human immunodeficiency virus-infected outpatients,OntoBiotope,003269
Microorganism,human immunodeficiency virus,NCBI_Taxonomy,12721
Habitat,gastric,OntoBiotope,001792
Habitat,persons infected with human immunodeficiency virus,OntoBiotope,003206
Microorganism,human immunodeficiency virus,NCBI_Taxonomy,12721
Microorganism,HIV,NCBI_Taxonomy,12721
Habitat,asymptomatic subjects,OntoBiotope,003206
Habitat,asymptomatic subjects,OntoBiotope,003269
Habitat,Gastric,OntoBiotope,001792
Habitat,gastric,OntoBiotope,001792
Habitat,CD4 cell,OntoBiotope,001623
Microorganism,Helicobacter pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Habitat,Subjects with hypoacidity,OntoBiotope,003206
Habitat,Subjects with hypoacidity,OntoBiotope,003269
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,subjects without hypoacidity,OntoBiotope,003206
Habitat,subjects without hypoacidity,OntoBiotope,003269
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,gastric,OntoBiotope,001792
Microorganism,HIV,NCBI_Taxonomy,12721
Habitat,male,OntoBiotope,003451
Habitat,gastric,OntoBiotope,001792
Habitat,CD4 cell,OntoBiotope,001623
Habitat,gastric,OntoBiotope,001792
Microorganism,H. pylori,NCBI_Taxonomy,210
Habitat,HIV-positive Hispanic populations,OntoBiotope,003206
Habitat,HIV-positive black populations,OntoBiotope,003206
Microorganism,HIV,NCBI_Taxonomy,12721
Habitat,gastric,OntoBiotope,001792
Microorganism,Bacillus intermedius,NCBI_Taxonomy,1400
Phenotype,streptomycin-resistant,OntoBiotope,002858
Microorganism,Bacillus intermedius S3-19,NCBI_Taxonomy,1400
Microorganism,B. intermedius,NCBI_Taxonomy,1400
Microorganism,Bacillus,NCBI_Taxonomy,1386
Habitat,dairy industry,OntoBiotope,001988
Habitat,cheese,OntoBiotope,001480
Habitat,yoghurt,OntoBiotope,003241
Phenotype,lactic acid bacteria,OntoBiotope,000019
Phenotype,production of EPS,OntoBiotope,000019
Habitat,dairy,OntoBiotope,001208
Microorganism,propionibacteria,NCBI_Taxonomy,1743
Phenotype,biosynthesis of EPS,OntoBiotope,000019
Microorganism,Propionibacterium freudenreichii subsp. shermanii TL 34,NCBI_Taxonomy,1752
Microorganism,CIP 103027,NCBI_Taxonomy,1752
Microorganism,Streptococcus pneumoniae  type 37,NCBI_Taxonomy,1313
Phenotype,production of a ¦Â-glucan capsular  polysaccharide,OntoBiotope,000019
Microorganism,P. freudenreichii subsp. shermanii,NCBI_Taxonomy,1752
Phenotype,ropy phenotype,OntoBiotope,001288
Habitat,YEL+ medium,OntoBiotope,000007
Microorganism,Propionibacterium acidipropionici strain TL 47,NCBI_Taxonomy,1111734
Habitat,milk,OntoBiotope,001645
Phenotype,"presence of (1¡ú3, 1¡ú2)-¦Â-d-glucan capsule",OntoBiotope,000116
Microorganism,S. pneumoniae-type  37,NCBI_Taxonomy,1313
Microorganism,P. freudenreichii,NCBI_Taxonomy,1744
Habitat,Dairy,OntoBiotope,001208
Microorganism,propionibacteria,NCBI_Taxonomy,1743
Microorganism,P. freudenreichii subsp. shermanii,NCBI_Taxonomy,1752
Phenotype,EPS  biosynthesis,OntoBiotope,000019
Microorganism,propionibacteria,NCBI_Taxonomy,1743
Microorganism,P. freudenreichii subsp. shermanii,NCBI_Taxonomy,1752
Microorganism,TL 34,NCBI_Taxonomy,1752
Phenotype,ropy-producing,OntoBiotope,001288
Phenotype,production of EPS,OntoBiotope,000019
Phenotype,Gram-negative,OntoBiotope,000648
Microorganism,Psychrobacter celer,NCBI_Taxonomy,306572
Microorganism,Hafnia alvei,NCBI_Taxonomy,569
Habitat,microbial community of an experimental smear soft chees,OntoBiotope,000113
Habitat,experimental smear soft cheese,OntoBiotope,003494
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,cheese,OntoBiotope,001480
Microorganism,P. celer,NCBI_Taxonomy,306572
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,bacterial community,OntoBiotope,000113
Habitat,milk,OntoBiotope,001645
Phenotype,lactic acid bacteria,OntoBiotope,000019
Microorganism,Lactococcus lactis,NCBI_Taxonomy,1358
Habitat,curd,OntoBiotope,001208
Phenotype,acid-tolerant,OntoBiotope,002883
Microorganism,Debaryomyces hansenii,NCBI_Taxonomy,4959
Microorganism,Geotrichum candidum,NCBI_Taxonomy,1173061
Microorganism,Kluyveromyces sp.,NCBI_Taxonomy,4910
Microorganism,Yarrowia lipolytica,NCBI_Taxonomy,4952
Habitat,cheese surface,OntoBiotope,001341
Habitat,cheese,OntoBiotope,001480
Phenotype,less acid-tolerant,OntoBiotope,002883
Phenotype,aerobic,OntoBiotope,000179
Phenotype,facultative  anaerobic,OntoBiotope,000279
Phenotype,catalase-positive,OntoBiotope,000222
Phenotype,halo-tolerant,OntoBiotope,002711
Phenotype,Gram-positive,OntoBiotope,000649
Microorganism,Brevibacterium aurantiacum,NCBI_Taxonomy,273384
Microorganism,Corynebacterium,NCBI_Taxonomy,1716
Microorganism,Arthrobacter,NCBI_Taxonomy,1663
Microorganism,Staphylococcus spp.,NCBI_Taxonomy,29387
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surface,OntoBiotope,001341
Habitat,smear surface-ripened cheese,OntoBiotope,003494
Habitat,bacterial microbiota of some smear cheese surfaces,OntoBiotope,000113
Habitat,smear cheese,OntoBiotope,003494
Habitat,smear cheese surfaces,OntoBiotope,001341
Microorganism,Psychrobacter,NCBI_Taxonomy,497
Phenotype,psychrotrophic,OntoBiotope,000402
Microorganism,Halomonas,NCBI_Taxonomy,2745
Habitat,marine environments,OntoBiotope,000338
Microorganism,Hafnia,NCBI_Taxonomy,568
Habitat,cheese,OntoBiotope,001480
Phenotype,Gram-negative,OntoBiotope,000648
Habitat,cheese,OntoBiotope,001480
Microorganism,Pseudomonas  spp.,NCBI_Taxonomy,306
Habitat,dairy,OntoBiotope,001208
Habitat,cheeses,OntoBiotope,001480
Microorganism,Enterobacteriaceae,NCBI_Taxonomy,543
Microorganism,Hafnia alvei,NCBI_Taxonomy,569
Habitat,cheese,OntoBiotope,001480
Microorganism,Psychrobacter sp.,NCBI_Taxonomy,56811
Habitat,cheese,OntoBiotope,001480
Habitat,model cheese,OntoBiotope,001480
Microorganism,Proteus vulgaris  1?M10,NCBI_Taxonomy,585
Habitat,model cheese,OntoBiotope,001480
Habitat,human,OntoBiotope,002488
Phenotype,Gram-negative,OntoBiotope,000648
Microorganism,Psychrobacter celer,NCBI_Taxonomy,306572
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,microbial populations,OntoBiotope,000113
Habitat,surface of experimental smear soft  cheese,OntoBiotope,001341
Habitat,experimental smear soft  cheese,OntoBiotope,003494
Habitat,cheeses,OntoBiotope,001480
Microorganism,S3?+ Lactococcus lactis sp. lactis,NCBI_Taxonomy,1360
Phenotype,protease-negative,OntoBiotope,000019
Microorganism,S3- Lactococcus lactis sp. lactis,NCBI_Taxonomy,1360
Habitat,cheese,OntoBiotope,001480
Habitat,model community,OntoBiotope,000113
Microorganism,Lactobacillus casei FH1,NCBI_Taxonomy,1582
Microorganism,Arthrobacter arilaitensis Re117,NCBI_Taxonomy,861360
Microorganism,Corynebacterium casei Mu120,NCBI_Taxonomy,160386
Microorganism,C. flavescens Mu128,NCBI_Taxonomy,1255670
Microorganism,C. variabile Mu129,NCBI_Taxonomy,1727
Microorganism,Staphylococcus xylosus Com1,NCBI_Taxonomy,1288
Microorganism,S. equorum Mu2,NCBI_Taxonomy,246432
Microorganism,D. hansenii DH68,NCBI_Taxonomy,4959
Microorganism,G. candidum GC129,NCBI_Taxonomy,1173061
Microorganism,Y. lipolytica CI35,NCBI_Taxonomy,4952
Microorganism,K. lactis  KL65,NCBI_Taxonomy,28985
Habitat,smear soft  cheese,OntoBiotope,003494
Habitat,Munster,OntoBiotope,003512
Microorganism,Re117,NCBI_Taxonomy,861360
Habitat,Reblochon,OntoBiotope,003516
Microorganism,Com1,NCBI_Taxonomy,1288
Microorganism,FH1,NCBI_Taxonomy,1582
Habitat,St. Nectaire,OntoBiotope,003519
Phenotype,Gram-negative,OntoBiotope,000648
Microorganism,P. celer 91,NCBI_Taxonomy,306572
Microorganism,H. alvei  2 920,NCBI_Taxonomy,569
Habitat,Livarot,OntoBiotope,003510
Habitat,Munster cheese,OntoBiotope,003512
Habitat,cheese,OntoBiotope,001480
Phenotype,sensitivity to 24 antibiotics,OntoBiotope,002675
Phenotype,production of biogenic  amines,OntoBiotope,000019
Habitat,synthetic media,OntoBiotope,000007
Phenotype,growth under anaerobic condition,OntoBiotope,000189
Phenotype,Gram-negative,OntoBiotope,000648
Habitat,yeast communities,OntoBiotope,000113
Phenotype,Gram-negative,OntoBiotope,000648
Microorganism,D. hansenii,NCBI_Taxonomy,4959
Microorganism,G. candidum,NCBI_Taxonomy,1173061
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surface,OntoBiotope,001341
Microorganism,G. candidum,NCBI_Taxonomy,1173061
Microorganism,D. hansenii,NCBI_Taxonomy,4959
Microorganism,Y. lipolytica,NCBI_Taxonomy,4952
Habitat,cheese,OntoBiotope,001480
Microorganism,C. flavescens,NCBI_Taxonomy,28028
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surface,OntoBiotope,001341
Habitat,cheese,OntoBiotope,001480
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,cheese,OntoBiotope,001480
Microorganism,H. alvei,NCBI_Taxonomy,569
Microorganism,H. alvei,NCBI_Taxonomy,569
Microorganism,A. arilaitensis,NCBI_Taxonomy,256701
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surface,OntoBiotope,001341
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,cheese,OntoBiotope,001480
Microorganism,A. arilaitensis,NCBI_Taxonomy,256701
Microorganism,P. celer,NCBI_Taxonomy,306572
Microorganism,C. variabile,NCBI_Taxonomy,1727
Microorganism,C. casei,NCBI_Taxonomy,160386
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,cheese,OntoBiotope,001480
Microorganism,A. arilaitensis,NCBI_Taxonomy,256701
Habitat,cheese,OntoBiotope,001480
Habitat,cheese surface,OntoBiotope,001341
Habitat,cheese surface microbiota,OntoBiotope,000113
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,cheese,OntoBiotope,001480
Habitat,community containing H. alvei,OntoBiotope,000113
Microorganism,H. alvei,NCBI_Taxonomy,569
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,community without P. celer,OntoBiotope,000113
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,community  with P. celer,OntoBiotope,000113
Microorganism,P. celer,NCBI_Taxonomy,306572
Microorganism,Psychrobacter sp.,NCBI_Taxonomy,56811
Microorganism,Hafnia sp.,NCBI_Taxonomy,1873498
Habitat,milk,OntoBiotope,001645
Habitat,smear cheeses,OntoBiotope,003494
Microorganism,P. celer,NCBI_Taxonomy,306572
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,complex cheese community,OntoBiotope,000113
Habitat,cheese,OntoBiotope,001480
Habitat,cheeses,OntoBiotope,001480
Microorganism,D. hansenii,NCBI_Taxonomy,4959
Microorganism,G. candidum,NCBI_Taxonomy,1173061
Microorganism,Y. lipolytica,NCBI_Taxonomy,4952
Microorganism,A. arilaitensis,NCBI_Taxonomy,256701
Habitat,cheese surface,OntoBiotope,001341
Habitat,cheese,OntoBiotope,001480
Habitat,Munster cheeses,OntoBiotope,003512
Habitat,Livarot cheeses,OntoBiotope,003510
Habitat,French red-smear soft cheeses,OntoBiotope,003494
Microorganism,A. arilaitensis,NCBI_Taxonomy,861360
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,cheese,OntoBiotope,001480
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,Camembert,OntoBiotope,003500
Microorganism,P. phenylpyruvica,NCBI_Taxonomy,29432
Habitat,cured meat model,OntoBiotope,001984
Habitat,cured meat model,OntoBiotope,001200
Microorganism,Psychrobacter sp.,NCBI_Taxonomy,56811
Habitat,model cheese,OntoBiotope,001480
Microorganism,P. celer,NCBI_Taxonomy,306572
Habitat,cheeses,OntoBiotope,001480
Habitat,control cheeses,OntoBiotope,001480
Microorganism,P. celer,NCBI_Taxonomy,306572
Phenotype,lipase activity,OntoBiotope,000019
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,community,OntoBiotope,000113
Microorganism,H. alvei,NCBI_Taxonomy,569
Habitat,Livarot cheese,OntoBiotope,003510
Habitat,Spanish farmhouse cheese,OntoBiotope,001480
